estacao,uf,ano,mes,latitude,longitude,chuva_total_mm,chuva_max_dia_mm,dias_com_chuva
VITORIA,ES,2015,12,-20.26667,-40.3,91.4,45.4,5
VITORIA,ES,2016,1,-20.26667,-40.3,221.2,47.8,15
VITORIA,ES,2016,2,-20.26667,-40.3,12.0,9.8,2
VITORIA,ES,2016,3,-20.26667,-40.3,90.0,29.2,8
VITORIA,ES,2016,4,-20.26667,-40.3,29.4,14.4,6
VITORIA,ES,2016,5,-20.26667,-40.3,24.2,14.0,4
VITORIA,ES,2016,6,-20.26667,-40.3,89.8,44.4,8
VITORIA,ES,2016,7,-20.26667,-40.3,100.4,48.6,7
VITORIA,ES,2016,8,-20.26667,-40.3,29.4,17.4,2
VITORIA,ES,2016,9,-20.26667,-40.3,26.8,10.6,6
VITORIA,ES,2016,10,-20.26667,-40.3,101.4,26.8,11
VITORIA,ES,2016,11,-20.26667,-40.3,199.6,45.4,12
VITORIA,ES,2016,12,-20.26667,-40.3,96.2,27.8,12
VITORIA,ES,2017,1,-20.26667,-40.3,58.8,37.2,4
VITORIA,ES,2017,2,-20.26667,-40.3,80.6,15.4,11
VITORIA,ES,2017,3,-20.26667,-40.3,41.2,11.8,7
VITORIA,ES,2017,4,-20.26667,-40.3,43.6,12.8,9
VITORIA,ES,2017,5,-20.26667,-40.3,168.8,74.0,9
VITORIA,ES,2017,6,-20.26667,-40.3,128.0,55.0,9
VITORIA,ES,2017,7,-20.26667,-40.3,199.2,39.6,23
VITORIA,ES,2017,8,-20.26667,-40.3,25.6,14.0,5
VITORIA,ES,2017,9,-20.26667,-40.3,65.6,16.0,13
VITORIA,ES,2017,10,-20.26667,-40.3,62.0,21.6,6
VITORIA,ES,2017,11,-20.26667,-40.3,127.6,44.8,15
VITORIA,ES,2017,12,-20.26667,-40.3,223.2,92.8,9
VITORIA,ES,2018,1,-20.26667,-40.3,84.4,26.0,7
VITORIA,ES,2018,2,-20.26667,-40.3,179.0,47.4,13
VITORIA,ES,2018,3,-20.26667,-40.3,82.2,24.6,10
VITORIA,ES,2018,4,-20.26667,-40.3,354.4,130.0,17
VITORIA,ES,2018,5,-20.26667,-40.3,183.4,47.0,11
VITORIA,ES,2018,6,-20.26667,-40.3,119.2,78.4,6
VITORIA,ES,2018,7,-20.26667,-40.3,16.0,11.8,2
VITORIA,ES,2018,8,-20.26667,-40.3,81.0,28.2,8
VITORIA,ES,2018,9,-20.26667,-40.3,23.6,6.8,7
VITORIA,ES,2018,10,-20.26667,-40.3,178.2,71.4,13
VITORIA,ES,2018,11,-20.26667,-40.3,274.2,90.0,11
VITORIA,ES,2018,12,-20.26667,-40.3,221.2,67.6,10
VITORIA,ES,2019,1,-20.27109,-40.30607,2.8,2.6,1
VITORIA,ES,2019,2,-20.27109,-40.30607,130.0,49.0,8
VITORIA,ES,2019,3,-20.27109,-40.30607,80.0,21.4,10
VITORIA,ES,2019,4,-20.27109,-40.30607,29.8,10.6,5
VITORIA,ES,2019,5,-20.27109,-40.30607,241.4,197.8,4
VITORIA,ES,2019,6,-20.27109,-40.30607,33.8,8.2,7
VITORIA,ES,2019,7,-20.27109,-40.30607,54.4,10.4,8
VITORIA,ES,2019,8,-20.27109,-40.30607,56.8,19.8,8
VITORIA,ES,2019,9,-20.27109,-40.30607,103.6,43.8,9
VITORIA,ES,2019,10,-20.27109,-40.30607,57.2,29.2,7
VITORIA,ES,2019,11,-20.27109,-40.30607,552.2,206.8,14
VITORIA,ES,2019,12,-20.27109,-40.30607,181.2,40.2,13
VITORIA,ES,2020,1,-20.27083,-40.30583,264.6,67.6,14
VITORIA,ES,2020,2,-20.27083,-40.30583,125.0,56.6,10
VITORIA,ES,2020,3,-20.27083,-40.30583,176.8,31.6,15
VITORIA,ES,2020,4,-20.27083,-40.30583,16.4,8.6,2
VITORIA,ES,2020,9,-20.27083,-40.30583,79.2,38.8,4
VITORIA,ES,2020,10,-20.27083,-40.30583,126.6,55.2,11
VITORIA,ES,2020,11,-20.27083,-40.30583,93.6,37.0,8
VITORIA,ES,2020,12,-20.27083,-40.30583,79.0,32.2,9
VITORIA,ES,2021,1,-20.27083,-40.30583,13.8,8.2,4
VITORIA,ES,2021,2,-20.27083,-40.30583,224.4,58.0,12
VITORIA,ES,2021,3,-20.27083,-40.30583,238.4,79.0,9
VITORIA,ES,2021,4,-20.27083,-40.30583,66.6,10.6,11
VITORIA,ES,2021,5,-20.27083,-40.30583,106.0,78.4,6
VITORIA,ES,2021,6,-20.27083,-40.30583,78.0,27.8,9
VITORIA,ES,2021,7,-20.27083,-40.30583,14.8,11.6,2
VITORIA,ES,2021,8,-20.27083,-40.30583,80.6,34.2,10
VITORIA,ES,2021,9,-20.27083,-40.30583,105.6,83.0,6
VITORIA,ES,2021,10,-20.27083,-40.30583,90.8,65.0,5
VITORIA,ES,2021,11,-20.27083,-40.30583,283.8,67.0,15
VITORIA,ES,2021,12,-20.27083,-40.30583,120.4,30.0,14
VITORIA,ES,2022,1,-20.27083,-40.30583,71.6,24.6,5
VITORIA,ES,2022,2,-20.27083,-40.30583,128.2,50.8,13
VITORIA,ES,2022,3,-20.27083,-40.30583,51.8,31.0,4
VITORIA,ES,2022,4,-20.27083,-40.30583,15.6,10.8,3
VITORIA,ES,2022,5,-20.27083,-40.30583,24.4,9.0,5
VITORIA,ES,2022,6,-20.27083,-40.30583,18.6,8.2,4
VITORIA,ES,2022,7,-20.27083,-40.30583,17.8,5.2,5
VITORIA,ES,2022,8,-20.27083,-40.30583,12.2,4.6,4
VITORIA,ES,2022,9,-20.27083,-40.30583,54.4,15.0,6
VITORIA,ES,2022,10,-20.27083,-40.30583,89.6,26.8,9
VITORIA,ES,2022,11,-20.27083,-40.30583,343.6,62.2,11
VITORIA,ES,2022,12,-20.27083,-40.30583,327.2,36.8,21
VITORIA,ES,2023,1,-20.27083,-40.30583,181.8,32.2,14
VITORIA,ES,2023,2,-20.27083,-40.30583,25.4,14.6,4
VITORIA,ES,2023,3,-20.27083,-40.30583,119.8,37.4,5
VITORIA,ES,2023,4,-20.27083,-40.30583,142.4,52.0,15
VITORIA,ES,2023,5,-20.27083,-40.30583,59.8,14.6,8
VITORIA,ES,2023,6,-20.27083,-40.30583,11.2,5.8,3
VITORIA,ES,2023,7,-20.27083,-40.30583,121.2,42.4,10
VITORIA,ES,2023,8,-20.27083,-40.30583,193.6,55.6,10
VITORIA,ES,2023,9,-20.27083,-40.30583,12.2,3.6,5
VITORIA,ES,2023,10,-20.27083,-40.30583,41.0,16.0,8
VITORIA,ES,2023,11,-20.27083,-40.30583,27.8,9.4,6
VITORIA,ES,2023,12,-20.27083,-40.30583,181.0,45.2,13
VITORIA,ES,2024,1,-20.27083,-40.30583,152.0,39.0,15
VITORIA,ES,2024,2,-20.27083,-40.30583,233.8,44.0,10
VITORIA,ES,2024,9,-20.27083,-40.30583,37.4,32.6,2
VITORIA,ES,2024,10,-20.27083,-40.30583,192.0,54.2,9
VITORIA,ES,2024,11,-20.27083,-40.30583,186.0,38.4,15
VITORIA,ES,2024,12,-20.27083,-40.30583,223.4,82.4,10
VITORIA,ES,2025,1,-20.27083,-40.30583,180.2,59.6,10
VITORIA,ES,2025,2,-20.27083,-40.30583,35.2,9.0,7
VITORIA,ES,2025,3,-20.27083,-40.30583,129.0,31.0,9
VITORIA,ES,2025,4,-20.27083,-40.30583,243.2,77.2,16
VITORIA,ES,2025,5,-20.27083,-40.30583,217.4,57.2,19
VITORIA,ES,2025,6,-20.27083,-40.30583,66.4,32.4,6
VITORIA,ES,2025,7,-20.27083,-40.30583,34.0,20.6,5
VITORIA,ES,2025,8,-20.27083,-40.30583,78.0,53.8,4
VITORIA,ES,2025,9,-20.27083,-40.30583,146.2,66.6,13
VITORIA,ES,2025,10,-20.27083,-40.30583,196.4,54.0,14
VITORIA,ES,2025,11,-20.27083,-40.30583,50.4,27.2,6
VITORIA,ES,2025,12,-20.27083,-40.30583,79.0,42.8,6
VITORIA DA CONQUISTA,BA,2007,6,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2007,7,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2007,8,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2007,9,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2007,10,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2007,11,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2007,12,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,1,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,2,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,3,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,4,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,5,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,6,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,7,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,8,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,9,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,10,-14.88611,-40.80139,0.0,0.0,0
VITORIA DA CONQUISTA,BA,2008,11,-14.88611,-40.80139,133.0,51.2,11
VITORIA DA CONQUISTA,BA,2008,12,-14.88611,-40.80139,106.6,19.8,11
VITORIA DA CONQUISTA,BA,2009,1,-14.88611,-40.80139,161.4,47.2,12
VITORIA DA CONQUISTA,BA,2009,2,-14.88611,-40.80139,36.2,8.0,7
VITORIA DA CONQUISTA,BA,2009,3,-14.88611,-40.80139,110.4,84.8,5
VITORIA DA CONQUISTA,BA,2009,4,-14.88611,-40.80139,166.4,44.6,13
VITORIA DA CONQUISTA,BA,2009,5,-14.88611,-40.80139,24.0,9.4,5
VITORIA DA CONQUISTA,BA,2009,6,-14.88611,-40.80139,39.8,21.4,8
VITORIA DA CONQUISTA,BA,2009,7,-14.88611,-40.80139,14.4,3.8,4
VITORIA DA CONQUISTA,BA,2009,8,-14.88611,-40.80139,22.8,5.0,8
VITORIA DA CONQUISTA,BA,2009,9,-14.88611,-40.80139,27.6,9.2,4
VITORIA DA CONQUISTA,BA,2009,10,-14.88611,-40.80139,179.2,62.4,9
VITORIA DA CONQUISTA,BA,2009,11,-14.88611,-40.80139,2.2,1.0,1
VITORIA DA CONQUISTA,BA,2009,12,-14.88611,-40.80139,69.2,23.6,8
VITORIA DA CONQUISTA,BA,2010,1,-14.88611,-40.80139,50.4,30.4,6
VITORIA DA CONQUISTA,BA,2010,2,-14.88611,-40.80139,8.4,1.6,4
VITORIA DA CONQUISTA,BA,2010,3,-14.88611,-40.80139,176.0,58.2,14
VITORIA DA CONQUISTA,BA,2010,4,-14.88611,-40.80139,76.2,24.8,6
VITORIA DA CONQUISTA,BA,2010,5,-14.88611,-40.80139,16.8,13.6,2
VITORIA DA CONQUISTA,BA,2010,6,-14.88611,-40.80139,20.6,5.4,6
VITORIA DA CONQUISTA,BA,2010,7,-14.88611,-40.80139,46.8,9.6,15
VITORIA DA CONQUISTA,BA,2010,8,-14.88611,-40.80139,22.0,3.8,9
VITORIA DA CONQUISTA,BA,2010,9,-14.88611,-40.80139,15.0,3.8,5
VITORIA DA CONQUISTA,BA,2010,10,-14.88611,-40.80139,33.2,21.2,4
VITORIA DA CONQUISTA,BA,2010,11,-14.88611,-40.80139,154.8,38.4,13
VITORIA DA CONQUISTA,BA,2010,12,-14.88611,-40.80139,172.4,37.4,14
VITORIA DA CONQUISTA,BA,2011,1,-14.88611,-40.80139,34.6,10.6,8
VITORIA DA CONQUISTA,BA,2011,2,-14.88611,-40.80139,34.0,26.8,4
VITORIA DA CONQUISTA,BA,2011,3,-14.88611,-40.80139,88.4,34.0,13
VITORIA DA CONQUISTA,BA,2011,4,-14.88611,-40.80139,68.6,13.8,13
VITORIA DA CONQUISTA,BA,2011,5,-14.88611,-40.80139,22.0,4.0,7
VITORIA DA CONQUISTA,BA,2011,6,-14.88611,-40.80139,8.4,3.0,3
VITORIA DA CONQUISTA,BA,2011,7,-14.88611,-40.80139,25.0,8.6,6
VITORIA DA CONQUISTA,BA,2011,8,-14.88611,-40.80139,6.4,1.4,3
VITORIA DA CONQUISTA,BA,2011,9,-14.88611,-40.80139,12.2,4.4,4
VITORIA DA CONQUISTA,BA,2011,10,-14.88611,-40.80139,72.6,25.6,8
VITORIA DA CONQUISTA,BA,2011,11,-14.88611,-40.80139,111.6,38.4,13
VITORIA DA CONQUISTA,BA,2011,12,-14.88611,-40.80139,119.4,45.4,10
VITORIA DA CONQUISTA,BA,2012,1,-14.88611,-40.80139,19.2,6.2,5
VITORIA DA CONQUISTA,BA,2012,2,-14.88611,-40.80139,24.2,6.2,7
VITORIA DA CONQUISTA,BA,2012,3,-14.88611,-40.80139,12.6,11.8,1
VITORIA DA CONQUISTA,BA,2012,4,-14.88611,-40.80139,1.2,1.0,1
VITORIA DA CONQUISTA,BA,2012,5,-14.88611,-40.80139,28.0,11.8,8
VITORIA DA CONQUISTA,BA,2012,6,-14.88611,-40.80139,18.8,4.4,7
VITORIA DA CONQUISTA,BA,2012,7,-14.88611,-40.80139,18.0,3.0,8
VITORIA DA CONQUISTA,BA,2012,8,-14.88611,-40.80139,53.4,15.2,12
VITORIA DA CONQUISTA,BA,2012,9,-14.88611,-40.80139,7.6,2.8,3
VITORIA DA CONQUISTA,BA,2012,10,-14.88611,-40.80139,49.0,33.0,4
VITORIA DA CONQUISTA,BA,2012,11,-14.88611,-40.80139,344.8,122.6,15
VITORIA DA CONQUISTA,BA,2012,12,-14.88611,-40.80139,3.8,1.8,2
VITORIA DA CONQUISTA,BA,2013,1,-14.88611,-40.80139,101.4,39.4,7
VITORIA DA CONQUISTA,BA,2013,2,-14.88611,-40.80139,64.6,58.4,2
VITORIA DA CONQUISTA,BA,2013,3,-14.88611,-40.80139,4.6,2.0,2
VITORIA DA CONQUISTA,BA,2013,4,-14.88611,-40.80139,59.4,41.8,6
VITORIA DA CONQUISTA,BA,2013,5,-14.88611,-40.80139,13.4,4.0,4
VITORIA DA CONQUISTA,BA,2013,6,-14.88611,-40.80139,37.8,11.4,12
VITORIA DA CONQUISTA,BA,2013,7,-14.88611,-40.80139,17.6,5.2,7
VITORIA DA CONQUISTA,BA,2013,8,-14.88611,-40.80139,19.0,3.2,9
VITORIA DA CONQUISTA,BA,2013,9,-14.88611,-40.80139,20.6,7.0,5
VITORIA DA CONQUISTA,BA,2013,10,-14.88611,-40.80139,28.2,10.4,5
VITORIA DA CONQUISTA,BA,2013,11,-14.88611,-40.80139,32.6,12.0,8
VITORIA DA CONQUISTA,BA,2013,12,-14.88611,-40.80139,233.6,38.2,16
VITORIA DA CONQUISTA,BA,2014,1,-14.88611,-40.80139,61.0,31.8,11
VITORIA DA CONQUISTA,BA,2014,2,-14.88611,-40.80139,31.6,10.0,4
VITORIA DA CONQUISTA,BA,2014,3,-14.88611,-40.80139,39.4,9.8,9
VITORIA DA CONQUISTA,BA,2014,4,-14.88611,-40.80139,30.0,23.4,3
VITORIA DA CONQUISTA,BA,2014,5,-14.88611,-40.80139,16.0,8.2,2
VITORIA DA CONQUISTA,BA,2014,6,-14.88611,-40.80139,40.0,8.4,11
VITORIA DA CONQUISTA,BA,2014,7,-14.88611,-40.80139,28.6,6.8,7
VITORIA DA CONQUISTA,BA,2014,8,-14.88611,-40.80139,4.8,1.4,2
VITORIA DA CONQUISTA,BA,2014,9,-14.88611,-40.80139,5.0,1.8,3
VITORIA DA CONQUISTA,BA,2014,10,-14.88611,-40.80139,48.6,17.4,8
VITORIA DA CONQUISTA,BA,2014,11,-14.88611,-40.80139,199.2,68.0,12
VITORIA DA CONQUISTA,BA,2015,8,-14.88611,-40.80139,46.0,7.8,10
VITORIA DA CONQUISTA,BA,2015,9,-14.88611,-40.80139,0.4,0.2,0
VITORIA DA CONQUISTA,BA,2015,10,-14.88611,-40.80139,23.6,22.2,1
VITORIA DA CONQUISTA,BA,2015,11,-14.88611,-40.80139,53.2,36.4,5
VITORIA DA CONQUISTA,BA,2015,12,-14.88611,-40.80139,54.4,53.8,1
VITORIA DA CONQUISTA,BA,2016,1,-14.88611,-40.80139,216.4,47.8,19
VITORIA DA CONQUISTA,BA,2016,2,-14.88611,-40.80139,3.6,2.0,1
VITORIA DA CONQUISTA,BA,2016,3,-14.88611,-40.80139,20.6,10.2,3
VITORIA DA CONQUISTA,BA,2016,4,-14.88611,-40.80139,8.4,2.2,3
VITORIA DA CONQUISTA,BA,2016,5,-14.88611,-40.80139,5.2,1.2,1
VITORIA DA CONQUISTA,BA,2016,6,-14.88611,-40.80139,18.6,4.4,9
VITORIA DA CONQUISTA,BA,2016,7,-14.88611,-40.80139,32.8,5.2,7
VITORIA DA CONQUISTA,BA,2016,8,-14.88611,-40.80139,27.4,11.2,9
VITORIA DA CONQUISTA,BA,2016,9,-14.88611,-40.80139,53.4,40.8,3
VITORIA DA CONQUISTA,BA,2016,10,-14.88611,-40.80139,25.4,7.4,6
VITORIA DA CONQUISTA,BA,2016,11,-14.88611,-40.80139,119.6,18.4,12
VITORIA DA CONQUISTA,BA,2016,12,-14.88611,-40.80139,111.8,32.8,11
VITORIA DA CONQUISTA,BA,2017,1,-14.88611,-40.80139,3.2,3.0,1
VITORIA DA CONQUISTA,BA,2017,2,-14.88611,-40.80139,71.4,20.0,10
VITORIA DA CONQUISTA,BA,2017,3,-14.88611,-40.80139,132.8,87.2,7
VITORIA DA CONQUISTA,BA,2017,4,-14.88611,-40.80139,65.2,24.6,6
VITORIA DA CONQUISTA,BA,2017,5,-14.88611,-40.80139,24.6,5.8,9
VITORIA DA CONQUISTA,BA,2017,6,-14.88611,-40.80139,42.4,8.0,11
VITORIA DA CONQUISTA,BA,2017,7,-14.88611,-40.80139,84.8,8.0,21
VITORIA DA CONQUISTA,BA,2017,8,-14.88611,-40.80139,15.6,4.4,4
VITORIA DA CONQUISTA,BA,2017,9,-14.88611,-40.80139,33.4,5.4,12
VITORIA DA CONQUISTA,BA,2017,10,-14.88611,-40.80139,2.0,1.2,1
VITORIA DA CONQUISTA,BA,2017,11,-14.88611,-40.80139,111.6,45.0,10
VITORIA DA CONQUISTA,BA,2017,12,-14.88611,-40.80139,110.6,49.4,8
VITORIA DA CONQUISTA,BA,2018,1,-14.88611,-40.80139,117.4,98.8,9
VITORIA DA CONQUISTA,BA,2018,2,-14.88611,-40.80139,77.0,19.2,10
VITORIA DA CONQUISTA,BA,2018,3,-14.88611,-40.80139,54.4,12.2,12
VITORIA DA CONQUISTA,BA,2018,4,-14.88611,-40.80139,45.2,16.4,9
VITORIA DA CONQUISTA,BA,2018,5,-14.88611,-40.80139,35.6,7.8,10
VITORIA DA CONQUISTA,BA,2018,6,-14.88611,-40.80139,28.6,10.8,7
VITORIA DA CONQUISTA,BA,2018,7,-14.88611,-40.80139,18.2,3.6,6
VITORIA DA CONQUISTA,BA,2018,8,-14.88611,-40.80139,9.4,3.8,4
VITORIA DA CONQUISTA,BA,2018,9,-14.88611,-40.80139,1.6,0.6,0
VITORIA DA CONQUISTA,BA,2018,10,-14.88611,-40.80139,61.0,19.6,7
VITORIA DA CONQUISTA,BA,2018,11,-14.88611,-40.80139,120.8,40.0,12
VITORIA DA CONQUISTA,BA,2018,12,-14.88611,-40.80139,134.2,46.6,13
VITORIA DA CONQUISTA,BA,2019,1,-14.88643,-40.80133,5.2,3.2,2
VITORIA DA CONQUISTA,BA,2019,3,-14.88643,-40.80133,58.4,17.4,8
VITORIA DA CONQUISTA,BA,2019,4,-14.88643,-40.80133,99.2,32.0,8
VITORIA DA CONQUISTA,BA,2019,5,-14.88643,-40.80133,11.8,6.0,4
VITORIA DA CONQUISTA,BA,2019,6,-14.88643,-40.80133,39.4,10.4,10
VITORIA DA CONQUISTA,BA,2019,7,-14.88643,-40.80133,26.0,5.4,7
VITORIA DA CONQUISTA,BA,2019,8,-14.88643,-40.80133,31.2,6.4,11
VITORIA DA CONQUISTA,BA,2019,9,-14.88643,-40.80133,11.0,6.0,3
VITORIA DA CONQUISTA,BA,2019,10,-14.88643,-40.80133,27.6,9.4,4
VITORIA DA CONQUISTA,BA,2019,11,-14.88643,-40.80133,22.6,16.6,3
VITORIA DA CONQUISTA,BA,2019,12,-14.88643,-40.80133,21.6,6.4,7
VITORIA DA CONQUISTA,BA,2020,1,-14.88643,-40.80133,139.0,38.8,12
VITORIA DA CONQUISTA,BA,2020,2,-14.88643,-40.80133,27.4,8.8,5
VITORIA DA CONQUISTA,BA,2020,3,-14.88643,-40.80133,158.2,44.0,13
VITORIA DA CONQUISTA,BA,2020,4,-14.88643,-40.80133,185.6,56.8,9
VITORIA DA CONQUISTA,BA,2020,5,-14.88643,-40.80133,38.6,15.6,10
VITORIA DA CONQUISTA,BA,2020,6,-14.88643,-40.80133,34.4,6.6,10
VITORIA DA CONQUISTA,BA,2020,7,-14.88643,-40.80133,25.8,3.0,12
VITORIA DA CONQUISTA,BA,2020,8,-14.88643,-40.80133,35.2,8.4,9
VITORIA DA CONQUISTA,BA,2020,9,-14.88643,-40.80133,5.2,1.2,1
VITORIA DA CONQUISTA,BA,2020,10,-14.88643,-40.80133,107.8,56.6,9
VITORIA DA CONQUISTA,BA,2020,11,-14.88643,-40.80133,154.2,24.2,16
VITORIA DA CONQUISTA,BA,2020,12,-14.88643,-40.80133,2.6,1.4,1
VITORIA DA CONQUISTA,BA,2021,1,-14.88639,-40.80139,63.6,34.0,7
VITORIA DA CONQUISTA,BA,2021,2,-14.88639,-40.80139,79.4,25.6,9
VITORIA DA CONQUISTA,BA,2021,3,-14.88639,-40.80139,56.8,45.6,6
VITORIA DA CONQUISTA,BA,2021,12,-14.88639,-40.80139,386.4,61.8,21
VITORIA DA CONQUISTA,BA,2022,1,-14.88639,-40.80139,165.2,65.0,6
VITORIA DA CONQUISTA,BA,2022,2,-14.88639,-40.80139,83.2,32.6,8
VITORIA DA CONQUISTA,BA,2022,3,-14.88639,-40.80139,34.0,14.0,7
VITORIA DA CONQUISTA,BA,2022,4,-14.88639,-40.80139,45.4,34.6,6
VITORIA DA CONQUISTA,BA,2022,5,-14.88639,-40.80139,15.2,3.6,5
VITORIA DA CONQUISTA,BA,2022,6,-14.88639,-40.80139,7.4,2.4,3
VITORIA DA CONQUISTA,BA,2022,7,-14.88639,-40.80139,29.0,3.8,14
VITORIA DA CONQUISTA,BA,2022,8,-14.88639,-40.80139,20.0,4.6,5
VITORIA DA CONQUISTA,BA,2022,9,-14.88639,-40.80139,15.6,3.6,6
VITORIA DA CONQUISTA,BA,2022,10,-14.88639,-40.80139,9.8,7.8,2
VITORIA DA CONQUISTA,BA,2022,11,-14.88639,-40.80139,241.2,61.0,20
VITORIA DA CONQUISTA,BA,2022,12,-14.88639,-40.80139,322.0,95.6,14
VITORIA DA CONQUISTA,BA,2023,1,-14.88639,-40.80139,152.8,48.8,14
VITORIA DA CONQUISTA,BA,2023,2,-14.88639,-40.80139,8.4,3.2,2
VITORIA DA CONQUISTA,BA,2023,3,-14.88639,-40.80139,8.4,3.0,3
VITORIA DA CONQUISTA,BA,2023,4,-14.88639,-40.80139,133.0,51.6,12
VITORIA DA CONQUISTA,BA,2023,5,-14.88639,-40.80139,20.6,9.6,4
VITORIA DA CONQUISTA,BA,2023,6,-14.88639,-40.80139,0.2,0.2,0
VITORIA DA CONQUISTA,BA,2023,7,-14.88639,-40.80139,1.4,0.6,0
VITORIA DA CONQUISTA,BA,2023,8,-14.88639,-40.80139,1.4,1.2,1
VITORIA DA CONQUISTA,BA,2024,9,-14.88639,-40.80139,12.6,4.8,3
VITORIA DA CONQUISTA,BA,2024,10,-14.88639,-40.80139,23.6,11.0,4
VITORIA DA CONQUISTA,BA,2024,11,-14.88639,-40.80139,172.4,51.2,9
VITORIA DA CONQUISTA,BA,2024,12,-14.88639,-40.80139,0.4,0.2,0
VITORIA DA CONQUISTA,BA,2025,1,-14.88639,-40.80139,224.4,114.2,9
VITORIA DA CONQUISTA,BA,2025,2,-14.88639,-40.80139,46.8,9.4,8
VITORIA DA CONQUISTA,BA,2025,3,-14.88639,-40.80139,31.4,9.2,8
VITORIA DA CONQUISTA,BA,2025,4,-14.88639,-40.80139,87.6,46.0,7
VITORIA DA CONQUISTA,BA,2025,5,-14.88639,-40.80139,55.2,11.6,15
VITORIA DA CONQUISTA,BA,2025,6,-14.88639,-40.80139,19.0,4.2,8
VITORIA DA CONQUISTA,BA,2025,7,-14.88639,-40.80139,16.4,4.0,6
VITORIA DA CONQUISTA,BA,2025,8,-14.88639,-40.80139,1.8,0.6,0
VITORIA DA CONQUISTA,BA,2025,9,-14.88639,-40.80139,9.6,5.2,3
VITORIA DA CONQUISTA,BA,2025,10,-14.88639,-40.80139,56.4,27.4,6
VITORIA DA CONQUISTA,BA,2025,11,-14.88639,-40.80139,117.2,41.2,12
VITORIA DA CONQUISTA,BA,2025,12,-14.88639,-40.80139,52.0,29.8,5
VOTUPORANGA,SP,2006,12,-20.40306,-49.96583,113.6,27.8,13
VOTUPORANGA,SP,2007,1,-20.40306,-49.96583,694.2,137.6,24
VOTUPORANGA,SP,2007,2,-20.40306,-49.96583,136.8,40.0,13
VOTUPORANGA,SP,2007,3,-20.40306,-49.96583,80.6,37.4,7
VOTUPORANGA,SP,2007,4,-20.40306,-49.96583,22.2,11.0,5
VOTUPORANGA,SP,2007,5,-20.40306,-49.96583,98.8,72.4,3
VOTUPORANGA,SP,2007,6,-20.40306,-49.96583,0.6,0.6,0
VOTUPORANGA,SP,2007,7,-20.40306,-49.96583,60.4,23.8,5
VOTUPORANGA,SP,2007,8,-20.40306,-49.96583,0.0,0.0,0
VOTUPORANGA,SP,2007,9,-20.40306,-49.96583,1.0,1.0,1
VOTUPORANGA,SP,2007,10,-20.40306,-49.96583,46.2,27.6,5
VOTUPORANGA,SP,2007,11,-20.40306,-49.96583,90.0,17.0,13
VOTUPORANGA,SP,2007,12,-20.40306,-49.96583,128.2,28.4,13
VOTUPORANGA,SP,2008,1,-20.40306,-49.96583,422.0,91.0,17
VOTUPORANGA,SP,2008,2,-20.40306,-49.96583,332.0,90.0,20
VOTUPORANGA,SP,2008,3,-20.40306,-49.96583,111.8,42.2,11
VOTUPORANGA,SP,2008,4,-20.40306,-49.96583,138.0,44.8,11
VOTUPORANGA,SP,2008,5,-20.40306,-49.96583,47.4,31.8,3
VOTUPORANGA,SP,2008,6,-20.40306,-49.96583,1.2,1.0,1
VOTUPORANGA,SP,2008,7,-20.40306,-49.96583,0.0,0.0,0
VOTUPORANGA,SP,2008,8,-20.40306,-49.96583,19.2,9.6,2
VOTUPORANGA,SP,2008,9,-20.40306,-49.96583,6.8,3.4,2
VOTUPORANGA,SP,2008,10,-20.40306,-49.96583,103.6,63.8,8
VOTUPORANGA,SP,2008,11,-20.40306,-49.96583,60.0,16.6,7
VOTUPORANGA,SP,2008,12,-20.40306,-49.96583,246.8,59.6,15
VOTUPORANGA,SP,2009,1,-20.40306,-49.96583,253.6,52.8,16
VOTUPORANGA,SP,2009,2,-20.40306,-49.96583,262.6,50.4,19
VOTUPORANGA,SP,2009,3,-20.40306,-49.96583,189.0,34.6,13
VOTUPORANGA,SP,2009,4,-20.40306,-49.96583,76.6,59.0,5
VOTUPORANGA,SP,2009,5,-20.40306,-49.96583,43.0,32.4,4
VOTUPORANGA,SP,2009,6,-20.40306,-49.96583,24.8,13.4,4
