codigo_ibge,municipio,uf,regiao,ano,mes,grupo_desastre,reconhecido,mortos,afetados,prejuizo
3148301,Paula Cândido,MG,Sudeste,2022,10,GRANIZO,True,0,55,91680.39
3166204,Senhora dos Remédios,MG,Sudeste,2022,10,GRANIZO,False,0,65,5000.0
3139102,Madre de Deus de Minas,MG,Sudeste,2022,10,GRANIZO,False,0,13,1000.0
3101631,Alfredo Vasconcelos,MG,Sudeste,2022,10,GRANIZO,False,0,4,650630.0
3155801,Rio Pomba,MG,Sudeste,2022,10,ALAGAMENTO,False,0,1,0.0
5213806,Morrinhos,GO,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
2614303,Moreilândia,PE,Nordeste,2022,10,ESTIAGEM_SECA,True,0,8853,10551077.0
2925253,Ponto Novo,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,6000,2792500.0
2516409,Tacima,PB,Nordeste,2022,10,ESTIAGEM_SECA,True,0,5892,33136088.59
2203750,Fartura do Piauí,PI,Nordeste,2022,10,ESTIAGEM_SECA,True,0,5076,1537000.0
2203354,Dirceu Arcoverde,PI,Nordeste,2022,10,ESTIAGEM_SECA,True,0,3420,1285700.0
2903706,Boa Nova,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,2900,789726.0
2406106,Jucurutu,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,529,140795.77
3143906,Muriaé,MG,Sudeste,2022,10,VENDAVAL_CICLONE,True,0,386,3715895.86
3162500,São João del Rei,MG,Sudeste,2022,10,GRANIZO,True,0,115,181164.0
3164431,São Sebastião da Vargem Alegre,MG,Sudeste,2022,10,GRANIZO,True,0,8,9903000.0
3204609,Santa Teresa,ES,Sudeste,2022,10,GRANIZO,False,0,0,0.0
3204955,São Roque do Canaã,ES,Sudeste,2022,10,GRANIZO,False,0,0,5700000.0
3202702,Itaguaçu,ES,Sudeste,2022,10,GRANIZO,False,0,0,2000000.0
3202306,Guaçuí,ES,Sudeste,2022,10,ALAGAMENTO,False,0,0,0.0
3136702,Juiz de Fora,MG,Sudeste,2022,10,GRANIZO,False,0,0,0.0
3150604,Piracema,MG,Sudeste,2022,10,GRANIZO,False,0,0,0.0
3158805,Santana do Jacaré,MG,Sudeste,2022,10,GRANIZO,False,0,0,0.0
5006200,Nova Andradina,MS,Centro-Oeste,2022,10,EROSAO,False,0,0,0.0
5101407,Aripuanã,MT,Centro-Oeste,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
2301257,Ararendá,CE,Nordeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
5213806,Morrinhos,GO,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
5106307,Paranatinga,MT,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
2413409,Serra Negra do Norte,RN,Nordeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
1300607,Benjamin Constant,AM,Norte,2022,10,ESTIAGEM_SECA,False,0,27013,1193000.0
2614501,Surubim,PE,Nordeste,2022,10,ESTIAGEM_SECA,True,0,12000,2894558.0
2611533,Quixaba,PE,Nordeste,2022,10,ESTIAGEM_SECA,True,0,5100,9636650.0
2606309,Granito,PE,Nordeste,2022,10,ESTIAGEM_SECA,True,0,3600,20030050.0
2200053,Acauã,PI,Nordeste,2022,10,ESTIAGEM_SECA,True,0,3420,1285700.0
3200607,Aracruz,ES,Sudeste,2022,10,ENXURRADA,False,0,3,0.0
2911402,Glória,BA,Nordeste,2022,10,ESTIAGEM_SECA,False,0,0,2090840.0
2607208,Ipojuca,PE,Nordeste,2022,10,DESLIZAMENTO,False,0,0,0.0
2933307,Vitória da Conquista,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,65958,25832565.62
2400505,Alexandria,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,5769,65014.4
4216008,São Carlos,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,2160.0
4125704,São Miguel do Iguaçu,PR,Sul,2022,10,VENDAVAL_CICLONE,True,0,0,60000.0
4203501,Campo Erê,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,2460.0
4219853,Zortéa,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4209458,Lajeado Grande,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
3159209,Santa Rita de Caldas,MG,Sudeste,2022,10,VENDAVAL_CICLONE,False,0,11,20000.0
3154200,Resende Costa,MG,Sudeste,2022,10,VENDAVAL_CICLONE,False,0,0,19100.0
2309300,Nova Russas,CE,Nordeste,2022,10,DESLIZAMENTO,False,0,0,0.0
5002704,Campo Grande,MS,Centro-Oeste,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
5106109,Nossa Senhora do Livramento,MT,Centro-Oeste,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
2309300,Nova Russas,CE,Nordeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
2309706,Pacatuba,CE,Nordeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
5106109,Nossa Senhora do Livramento,MT,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
2408300,Nova Cruz,RN,Nordeste,2022,10,ESTIAGEM_SECA,False,0,6590,150000.0
4203907,Capinzal,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
2309300,Nova Russas,CE,Nordeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
3101805,Alpercata,MG,Sudeste,2022,10,CHUVAS_INTENSAS,True,0,301,230000.0
5107859,São Félix do Araguaia,MT,Centro-Oeste,2022,10,CHUVAS_INTENSAS,False,0,1,0.0
4210050,Macieira,SC,Sul,2022,10,INUNDACAO,False,0,0,0.0
5007406,Rio Verde de Mato Grosso,MS,Centro-Oeste,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
1505304,Oriximiná,PA,Norte,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
2413508,Serrinha,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,4015,95018.0
4204459,Coronel Martins,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,10,8502244.8
4216107,São Domingos,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,394,45292923.96
4205605,Galvão,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,30,5352803.0
4205175,Entre Rios,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,4,1983710.0
4200101,Abelardo Luz,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,97,11557434.0
4103057,Boa Vista da Aparecida,PR,Sul,2022,10,ENXURRADA,True,0,0,11618900.0
4213401,Ponte Serrada,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,6,1603149.0
4216107,São Domingos,SC,Sul,2022,10,INUNDACAO,False,0,21,0.0
4202537,Bom Jesus,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,15,6775668.85
4103222,Bom Sucesso do Sul,PR,Sul,2022,10,ENXURRADA,True,0,34,9710000.0
4214409,Rio das Antas,SC,Sul,2022,10,ALAGAMENTO,True,0,8,40699.01
4209458,Lajeado Grande,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,5,2026520.47
4214805,Rio do Sul,SC,Sul,2022,10,INUNDACAO,False,0,84,0.0
4218509,Treze Tílias,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,10,0.0
4207858,Irati,SC,Sul,2022,10,ENXURRADA,False,0,0,712500.0
4201653,Arvoredo,SC,Sul,2022,10,ALAGAMENTO,False,0,0,8000.0
4205308,Faxinal dos Guedes,SC,Sul,2022,10,ALAGAMENTO,False,0,0,2480.0
4211504,Nova Trento,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,2000.0
4114401,Mangueirinha,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4109658,Honório Serpa,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4115309,Mariópolis,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4102901,Bituruna,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4103024,Boa Esperança do Iguaçu,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4126652,Sulina,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4117453,Ouro Verde do Oeste,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4101002,Ampére,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4106571,Cruzeiro do Iguaçu,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4123808,Santa Izabel do Oeste,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4104501,Capanema,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4107850,Flor da Serra do Sul,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4124400,Santo Antônio do Sudoeste,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4125209,São Jorge D`Oeste,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4103156,Bom Jesus do Sul,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4121406,Realeza,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
4115408,Marmeleiro,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,0.0
5007406,Rio Verde de Mato Grosso,MS,Centro-Oeste,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
1508407,Xinguara,PA,Norte,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
4108403,Francisco Beltrão,PR,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4111209,Itapejara D`Oeste,PR,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4118501,Pato Branco,PR,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4122800,Salgado Filho,PR,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4128203,União da Vitória,PR,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4216800,São José do Cerrito,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4217907,Tangará,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4219507,Xanxerê,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
3203502,Montanha,ES,Sudeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
1301209,Coari,AM,Norte,2022,10,ESTIAGEM_SECA,False,0,43291,12972150.0
2310506,Pedra Branca,CE,Nordeste,2022,10,ESTIAGEM_SECA,True,0,32800,5330260.0
1302108,Japurá,AM,Norte,2022,10,ESTIAGEM_SECA,False,0,13584,3585527.84
2903953,Bom Jesus da Serra,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,7645,6757587.81
2401602,Bento Fernandes,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,333,95994.4
1507458,São Geraldo do Araguaia,PA,Norte,2022,10,INCENDIO_FLORESTAL,True,1,76,6185862.4
4219309,Videira,SC,Sul,2022,10,INUNDACAO,True,0,293,228834.56
4217907,Tangará,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,48,2845000.0
4107207,Dois Vizinhos,PR,Sul,2022,10,ENXURRADA,True,0,1040,6397500.0
4203501,Campo Erê,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,27559920.0
4105409,Chopinzinho,PR,Sul,2022,10,ENXURRADA,True,0,20,21873285.0
4205555,Frei Rogério,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4211652,Novo Horizonte,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,958901.96
4108403,Francisco Beltrão,PR,Sul,2022,10,ENXURRADA,True,0,1109,56342872.72
4212270,Passos Maia,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,76,37423359.51
4122800,Salgado Filho,PR,Sul,2022,10,ENXURRADA,True,0,14,3470250.0
4200705,Alfredo Wagner,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4117057,Nova Laranjeiras,PR,Sul,2022,10,ENXURRADA,True,5,5,1953637.0
4107405,Enéas Marques,PR,Sul,2022,10,ENXURRADA,True,0,0,12767097.0
4128708,Vitorino,PR,Sul,2022,10,ENXURRADA,False,0,0,6941344.0
4202438,Bocaina do Sul,SC,Sul,2022,10,ALAGAMENTO,True,0,0,1448000.0
4128609,Verê,PR,Sul,2022,10,ENXURRADA,True,0,55,21261660.0
4216909,São Lourenço do Oeste,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,15,1013189.23
4207684,Ipuaçu,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,8898640.05
4121604,Renascença,PR,Sul,2022,10,ENXURRADA,True,0,32,40903342.0
4105706,Clevelândia,PR,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,30250600.0
4106456,Coronel Domingos Soares,PR,Sul,2022,10,ENXURRADA,True,0,0,1850000.0
3502002,Analândia,SP,Sudeste,2022,10,DESLIZAMENTO,True,0,0,364400.0
4116950,Nova Esperança do Sudoeste,PR,Sul,2022,10,ENXURRADA,True,0,2,9495200.24
4124806,São João,PR,Sul,2022,10,ENXURRADA,True,0,11,4389454.8
4211850,Ouro Verde,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,12,16755175.21
4114351,Manfrinópolis,PR,Sul,2022,10,ENXURRADA,True,0,0,1350745.0
4215356,Saltinho,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4217956,Tigrinhos,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4117255,Nova Prata do Iguaçu,PR,Sul,2022,10,ENXURRADA,True,0,12,4176000.0
4106506,Coronel Vivida,PR,Sul,2022,10,ENXURRADA,True,0,12,4951280.0
4118501,Pato Branco,PR,Sul,2022,10,ENXURRADA,True,2,34,138500.0
4111209,Itapejara D`Oeste,PR,Sul,2022,10,ENXURRADA,True,0,6,4035385.87
4217303,Saudades,SC,Sul,2022,10,ENXURRADA,True,0,0,138930.03
4214201,Quilombo,SC,Sul,2022,10,INUNDACAO,True,0,32,2029685.05
4204400,Coronel Freitas,SC,Sul,2022,10,INUNDACAO,False,0,12,569650.0
4205357,Flor do Sertão,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4206801,Ibicaré,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,1496000.0
4215208,Romelândia,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4205001,Dionísio Cerqueira,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4203600,Campos Novos,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,4,0.0
4123006,Salto do Lontra,PR,Sul,2022,10,ENXURRADA,True,0,49,172968.96
4210035,Luzerna,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,15,35000.0
4202875,Brunópolis,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,5,7688807.76
4211603,Nova Veneza,SC,Sul,2022,10,INUNDACAO,False,0,0,0.0
4211058,Monte Carlo,SC,Sul,2022,10,ENXURRADA,True,0,78,30000.0
4203006,Caçador,SC,Sul,2022,10,INUNDACAO,False,0,180,0.0
4206702,Herval D`Oeste,SC,Sul,2022,10,INUNDACAO,False,0,18,0.0
4213708,Pouso Redondo,SC,Sul,2022,10,INUNDACAO,False,0,10,0.0
4204558,Correia Pinto,SC,Sul,2022,10,ALAGAMENTO,False,0,3,0.0
4204202,Chapecó,SC,Sul,2022,10,ALAGAMENTO,False,0,20,0.0
4210852,Mirim Doce,SC,Sul,2022,10,INUNDACAO,False,0,0,51000.0
4216701,São José do Cedro,SC,Sul,2022,10,ENXURRADA,False,0,0,220000.0
4207601,Ipira,SC,Sul,2022,10,ENXURRADA,False,0,0,10000.0
4215687,Santa Terezinha do Progresso,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4205506,Fraiburgo,SC,Sul,2022,10,ALAGAMENTO,False,0,0,0.0
4209706,Lebon Régis,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
5007406,Rio Verde de Mato Grosso,MS,Centro-Oeste,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4202099,Barra Bonita,SC,Sul,2022,10,INUNDACAO,False,0,0,0.0
4204806,Curitibanos,SC,Sul,2022,10,INUNDACAO,False,0,0,0.0
4209201,Lacerdópolis,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4215075,Riqueza,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4215752,São Bernardino,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
5213806,Morrinhos,GO,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
3507506,Botucatu,SP,Sudeste,2022,10,VENDAVAL_CICLONE,False,0,4,108000.0
4202602,Bom Retiro,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,1689000.0
4115457,Marquinho,PR,Sul,2022,10,ENXURRADA,True,0,0,115500.0
5002001,Batayporã,MS,Centro-Oeste,2022,10,CHUVAS_INTENSAS,False,0,5,3000.0
2313807,Uruburetama,CE,Nordeste,2022,10,INCENDIO_FLORESTAL,False,0,2,0.0
4209151,José Boiteux,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,615000.0
4212106,Palmitos,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4216008,São Carlos,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4218707,Tubarão,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4218855,União do Oeste,SC,Sul,2022,10,ALAGAMENTO,False,0,0,0.0
2902104,Araci,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,15478,763500.0
1304260,Uarini,AM,Norte,2022,10,ESTIAGEM_SECA,True,0,8432,5341352.67
2306009,Iracema,CE,Nordeste,2022,10,ESTIAGEM_SECA,True,0,3011,403070.0
4208005,Itá,SC,Sul,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
4219101,Vargeão,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,1039351.25
4128609,Verê,PR,Sul,2022,10,VENDAVAL_CICLONE,True,0,110,492403.0
1508084,Tucumã,PA,Norte,2022,10,VENDAVAL_CICLONE,False,0,0,720000.0
4214607,Rio do Oeste,SC,Sul,2022,10,INUNDACAO,False,0,14,0.0
4207205,Imaruí,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4300901,Aratiba,RS,Sul,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
4205100,Dona Emma,SC,Sul,2022,10,GRANIZO,False,0,0,0.0
3202702,Itaguaçu,ES,Sudeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
2925907,Quijingue,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,9580,2888380.0
1300029,Alvarães,AM,Norte,2022,10,ESTIAGEM_SECA,True,0,10856,1030876.0
1302801,Maraã,AM,Norte,2022,10,ESTIAGEM_SECA,False,0,5540,187175.0
4200408,Água Doce,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,4142920.0
4219408,Witmarsum,SC,Sul,2022,10,ALAGAMENTO,False,0,15,50000.0
4200507,Águas de Chapecó,SC,Sul,2022,10,ALAGAMENTO,True,0,43,1330860.0
5003157,Coronel Sapucaia,MS,Centro-Oeste,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4210100,Mafra,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
5106307,Paranatinga,MT,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
5213806,Morrinhos,GO,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
4202909,Brusque,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
3521101,Ipeúna,SP,Sudeste,2022,10,GRANIZO,True,0,37,1660000.0
5107958,Tangará da Serra,MT,Centro-Oeste,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
1505304,Oriximiná,PA,Norte,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
4202305,Biguaçu,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
4203709,Canelinha,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4205902,Gaspar,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4218004,Tijucas,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
2905909,Campo Alegre de Lourdes,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,22000,10720000.0
1304203,Tefé,AM,Norte,2022,10,ESTIAGEM_SECA,True,0,13861,9086465.4
1300060,Amaturá,AM,Norte,2022,10,ESTIAGEM_SECA,True,0,9648,1116397.3
1300201,Atalaia do Norte,AM,Norte,2022,10,ESTIAGEM_SECA,True,9,9484,103920.2
2205201,Jaicós,PI,Nordeste,2022,10,ESTIAGEM_SECA,True,0,3800,2000200.0
3146552,Pai Pedro,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,3750,51771443.31
3132008,Itacambira,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1050,10209412.14
5107925,Sorriso,MT,Centro-Oeste,2022,10,VENDAVAL_CICLONE,False,0,5,0.0
5106232,Nova Olímpia,MT,Centro-Oeste,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
5213806,Morrinhos,GO,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
3135209,Januária,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,27700,26229897.57
3200607,Aracruz,ES,Sudeste,2022,10,ESTIAGEM_SECA,True,0,13403,51000000.0
3104700,Ataléia,MG,Sudeste,2022,10,ESTIAGEM_SECA,False,0,6500,883739250.0
3170008,Ubaí,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,6012,10634383.75
3106507,Berilo,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,5800,4061348.62
3143450,Montezuma,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,4885,39337799.0
2406007,José da Penha,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,2985,49000.0
3125606,Felisburgo,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1960,4978662.0
3136959,Juvenília,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1800,40217890.0
3106655,Berizal,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1088,2445815.86
3112703,Capitão Enéas,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,400,42954097.74
5102678,Campo Verde,MT,Centro-Oeste,2022,10,VENDAVAL_CICLONE,False,0,0,0.0
5105002,Jauru,MT,Centro-Oeste,2022,10,ALAGAMENTO,False,0,0,0.0
1301159,Careiro da Várzea,AM,Norte,2022,10,ESTIAGEM_SECA,True,0,30773,5309726.0
3116100,Chapada do Norte,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,10600,920000.0
3170909,Varzelândia,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,10212,5908625.16
2920452,Mansidão,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,8800,4180372.0
3171600,Virgem da Lapa,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,5850,709863.13
3162450,São João das Missões,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,5726,24312303.27
3126703,Francisco Sá,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,5398,4642786.55
3132107,Itacarambi,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,4164,3601818.0
3113503,Carbonita,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,4010,9858560.0
3124302,Espinosa,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,4005,61685093.58
1302553,Manaquiri,AM,Norte,2022,10,ESTIAGEM_SECA,True,0,5169,29189940.0
3127339,Gameleiras,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,2800,39829706.28
3160454,Santo Antônio do Retiro,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,2300,21429641.28
3120870,Curral de Dentro,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1658,5176499.3
3108255,Bonito de Minas,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1500,68235775.0
2413003,São Vicente,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,585,945393.16
3136579,Josenópolis,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,480,2260000.0
4209607,Lauro Muller,SC,Sul,2022,10,DESLIZAMENTO,False,0,0,0.0
4202081,Bandeirante,SC,Sul,2022,10,GRANIZO,True,0,124,5233907.18
4210555,Marema,SC,Sul,2022,10,CHUVAS_INTENSAS,True,0,0,1043254.15
4215554,Santa Helena,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
1505304,Oriximiná,PA,Norte,2022,10,EROSAO,False,0,0,0.0
4212205,Papanduva,SC,Sul,2022,10,CHUVAS_INTENSAS,False,0,0,0.0
4217303,Saudades,SC,Sul,2022,10,ENXURRADA,False,0,0,0.0
5213806,Morrinhos,GO,Centro-Oeste,2022,10,INCENDIO_FLORESTAL,False,0,0,0.0
3145307,Novo Cruzeiro,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,24249,3716347.1
3161106,São Francisco,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,14700,101198.39
3107307,Bocaiúva,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,12178,5682578.27
3127800,Grão Mogol,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,9634,3165000.0
3142908,Monte Azul,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,9576,76708699.5
3170529,Urucuia,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,8680,32515714.06
3144656,Ninheira,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,7499,7175619.62
3101706,Almenara,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,7025,6226588.11
3104502,Arinos,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,6820,39543.22
2907707,Chorrochó,BA,Nordeste,2022,10,ESTIAGEM_SECA,True,0,6000,860000.0
3139300,Manga,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,5971,31818919.87
3142700,Montalvânia,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,5616,18947660.0
3168002,Taiobeiras,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,5580,16768326.45
2807402,Tobias Barreto,SE,Nordeste,2022,10,ESTIAGEM_SECA,True,0,4672,9370000.0
3130051,Icaraí de Minas,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,4600,18347401.64
3141009,Mato Verde,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,3224,21693349.3
3108503,Botumirim,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,3027,5588600.0
3139250,Mamonas,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,3000,7875608.28
3142254,Miravânia,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,2500,13101655.23
3171071,Veredinha,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,2500,363646.42
3135605,Jequitaí,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1800,9695675.28
3128253,Guaraciama,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1676,145225034.41
3170800,Várzea da Palma,MG,Sudeste,2022,10,ESTIAGEM_SECA,True,0,1500,64826859.56
2400802,Angicos,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,1150,708000.0
2410603,Rafael Godeiro,RN,Nordeste,2022,10,ESTIAGEM_SECA,True,0,841,645991.96
